sample_name,taxon_lineage,url
MGYG000002928,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900554645,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002928/downloads/MGYG000002928.gff
MGYG000002929,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541015,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002929/downloads/MGYG000002929.gff
MGYG000002930,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002930/downloads/MGYG000002930.gff
MGYG000002931,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002931/downloads/MGYG000002931.gff
MGYG000002932,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541055,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002932/downloads/MGYG000002932.gff
MGYG000002933,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900540105,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002933/downloads/MGYG000002933.gff
MGYG000002934,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caproiciproducens;s__Caproiciproducens sp900546895,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002934/downloads/MGYG000002934.gff
MGYG000002935,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002161765,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002935/downloads/MGYG000002935.gff
MGYG000002936,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900547505,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002936/downloads/MGYG000002936.gff
MGYG000002937,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_G;f__Sporolactobacillaceae;g__Sporolactobacillus;s__Sporolactobacillus sp900543345,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002937/downloads/MGYG000002937.gff
MGYG000002938,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B sp902809985,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002938/downloads/MGYG000002938.gff
MGYG000002939,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A sp002140655,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002939/downloads/MGYG000002939.gff
MGYG000002940,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia denticolens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002940/downloads/MGYG000002940.gff
MGYG000002941,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces graevenitzii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002941/downloads/MGYG000002941.gff
MGYG000002942,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__TM7x sp900555885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002942/downloads/MGYG000002942.gff
MGYG000002943,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002943/downloads/MGYG000002943.gff
MGYG000002944,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106;s__Marseille-P3106 sp900543935,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002944/downloads/MGYG000002944.gff
MGYG000002945,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002945/downloads/MGYG000002945.gff
MGYG000002946,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900555905,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002946/downloads/MGYG000002946.gff
MGYG000002947,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900539735,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002947/downloads/MGYG000002947.gff
MGYG000002948,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541035,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002948/downloads/MGYG000002948.gff
MGYG000002949,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__UMGS1251 sp900549995,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002949/downloads/MGYG000002949.gff
MGYG000002950.1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia wadei,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002950.1/downloads/MGYG000002950.1.gff
MGYG000002951,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UMGS1907;s__UMGS1907 sp900555945,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002951/downloads/MGYG000002951.gff
MGYG000002952,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900554555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002952/downloads/MGYG000002952.gff
MGYG000002953,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1202;s__UMGS1202 sp900549565,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002953/downloads/MGYG000002953.gff
MGYG000002954,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp900543485,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002954/downloads/MGYG000002954.gff
MGYG000002955,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900319575,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002955/downloads/MGYG000002955.gff
MGYG000002956,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kalixensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002956/downloads/MGYG000002956.gff
MGYG000002957,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Ellagibacter;s__Ellagibacter sp900554945,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002957/downloads/MGYG000002957.gff
MGYG000002958,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541795,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002958/downloads/MGYG000002958.gff
MGYG000002959,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacydonensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002959/downloads/MGYG000002959.gff
MGYG000002960,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900555035,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002960/downloads/MGYG000002960.gff
MGYG000002961,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900542275,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002961/downloads/MGYG000002961.gff
MGYG000002962,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900543325,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002962/downloads/MGYG000002962.gff
MGYG000002963,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter mobilis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002963/downloads/MGYG000002963.gff
MGYG000002964,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter ruminantium,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002964/downloads/MGYG000002964.gff
MGYG000002965,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS599;s__UMGS599 sp900543705,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002965/downloads/MGYG000002965.gff
MGYG000002966,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551075,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002966/downloads/MGYG000002966.gff
MGYG000002967,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A pallens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002967/downloads/MGYG000002967.gff
MGYG000002968,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900546455,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002968/downloads/MGYG000002968.gff
MGYG000002969,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp900544275,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002969/downloads/MGYG000002969.gff
MGYG000002970,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900552755,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002970/downloads/MGYG000002970.gff
MGYG000002971,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541715,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002971/downloads/MGYG000002971.gff
MGYG000002972,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002972/downloads/MGYG000002972.gff
MGYG000002974,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002974/downloads/MGYG000002974.gff
MGYG000002975,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp900542385,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002975/downloads/MGYG000002975.gff
MGYG000002976,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__TM7x sp900555425,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002976/downloads/MGYG000002976.gff
MGYG000002977,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_F,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002977/downloads/MGYG000002977.gff
MGYG000002978,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900548515,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002978/downloads/MGYG000002978.gff
MGYG000002980,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1691;s__UBA1691 sp002320555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002980/downloads/MGYG000002980.gff
MGYG000002981,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002981/downloads/MGYG000002981.gff
MGYG000002982,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus rubneri,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002982/downloads/MGYG000002982.gff
MGYG000002983,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella sp900555985,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002983/downloads/MGYG000002983.gff
MGYG000002984,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900554525,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002984/downloads/MGYG000002984.gff
MGYG000002985,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551715,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002985/downloads/MGYG000002985.gff
MGYG000002986,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella sanguinis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002986/downloads/MGYG000002986.gff
MGYG000002987,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__TM7x sp900555265,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002987/downloads/MGYG000002987.gff
MGYG000002988,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900556405,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002988/downloads/MGYG000002988.gff
MGYG000002989,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900544685,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002989/downloads/MGYG000002989.gff
MGYG000002990,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella histaminiformans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002990/downloads/MGYG000002990.gff
MGYG000002991,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900542305,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002991/downloads/MGYG000002991.gff
MGYG000002992,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp900550865,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002992/downloads/MGYG000002992.gff
MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002993/downloads/MGYG000002993.gff
MGYG000002994,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp002319965,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002994/downloads/MGYG000002994.gff
MGYG000002995,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900555045,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002995/downloads/MGYG000002995.gff
MGYG000002996,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900546145,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002996/downloads/MGYG000002996.gff
MGYG000002997,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A;s__Lactococcus_A piscium_C,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002997/downloads/MGYG000002997.gff
MGYG000002998,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella sp000564995,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002998/downloads/MGYG000002998.gff
MGYG000002999,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000002999/downloads/MGYG000002999.gff
MGYG000003000,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia aeria,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003000/downloads/MGYG000003000.gff
MGYG000003001,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum longum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003001/downloads/MGYG000003001.gff
MGYG000003002,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_H,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003002/downloads/MGYG000003002.gff
MGYG000003003,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp900539675,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003003/downloads/MGYG000003003.gff
MGYG000003004,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003004/downloads/MGYG000003004.gff
MGYG000003005,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003005/downloads/MGYG000003005.gff
MGYG000003006,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551365,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003006/downloads/MGYG000003006.gff
MGYG000003007,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541025,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003007/downloads/MGYG000003007.gff
MGYG000003008,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__TM7x sp900555675,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003008/downloads/MGYG000003008.gff
MGYG000003009,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sinus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003009/downloads/MGYG000003009.gff
MGYG000003010,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella sp900551535,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003010/downloads/MGYG000003010.gff
MGYG000003011,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900545605,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003011/downloads/MGYG000003011.gff
MGYG000003012,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900540785,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003012/downloads/MGYG000003012.gff
MGYG000003013,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sinus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003013/downloads/MGYG000003013.gff
MGYG000003014,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces graevenitzii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003014/downloads/MGYG000003014.gff
MGYG000003015,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003015/downloads/MGYG000003015.gff
MGYG000003016,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Salinicola;s__Salinicola tamaricis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003016/downloads/MGYG000003016.gff
MGYG000003017,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900538905,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003017/downloads/MGYG000003017.gff
MGYG000003018,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A sp900549685,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003018/downloads/MGYG000003018.gff
MGYG000003019,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900553175,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003019/downloads/MGYG000003019.gff
MGYG000003020,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900554985,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000003020/downloads/MGYG000003020.gff
